,I_star,lincred_n_u,pas_ext,rem_fam,cpi_star,cpi_us_cs,cpi_mex,cpi_corea,cpi_elsalv,cpi_china,cpi_pan,cpi_costar,cpi_jap,s,tipo_cambio,cpi_us,cpi_us_core,ind_prec_expus,ind_prec_impus,alph,pce_us,pce_us_core,tc_yua,tc_eur,tc_yen,tc_les,tc_us_deg,pet_mensual,energy,non_energy,agric,bvrg,food,oils_meals,grains,other_foods,raw_mat,fert,met_min,prec_met,fao_u,fao_meat,fao_dairy,fao_cereal,fao_oil,fao_sugar,cons_usd,mp_usd,cyl_usd,mc_usd,mee_usd,div_usd,cons_kg,mp_kg,cyl_kg,mc_kg,mee_kg,div_kg,imp_no_pet,v_imp_no_pet,expor_val,expor_vol,impor_val,impor_vol
Comment,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK
1995M01,7.25,,,26.359,,86.37931034,31.8313646,,76.88558395,,,49.20533386,98.89779559,5.74,,2.8708134,2.91262136,101.9,98.7,,2.32143,2.3508,,,,,,18.04,23.41087344,60.6355293,66.19000502,74.17210023,59.86472695,59.2389491,60.23215233,60.35542369,77.49892642,43.09939007,51.23482808,29.37200905,72.86454693,78.57648274,58.92508255,62.87138949,82.6566412,91.34343727,,,,,,,,,,,,,,,,,,
1995M02,6.75,,,26.7677,,86.72413793,33.18045966,,77.72292695,,,49.9335728,98.59719439,5.72,,2.86298569,2.97157623,102.5,99.4,,2.26574,2.29726,,,,,,18.57,24.08170178,60.2279984,66.99367206,74.22454392,61.23295813,59.12644154,60.20092635,64.9384186,77.31293184,45.63148926,48.00964372,29.20235835,74.43162319,83.10597944,61.14814825,62.51428596,82.66991005,89.17743435,,,,,,,,,,,,,,,,,,
1995M03,6.75,,,37.6008,,87.01149425,35.1364841,,78.59151409,,,50.3468976,98.49699399,5.69,,2.78721958,2.96200901,103,99.9,,2.17204,2.19967,,,,,,18.54,23.9890355,59.85528225,67.03892876,76.73448344,60.61125406,59.52567834,60.87953389,61.79659955,77.72536631,47.59927423,46.51405551,29.48781355,75.13464572,84.13548318,61.79228126,62.16595537,84.41751062,90.29137871,,,,,,,,,,,,,,,,,,
1995M04,6.563,,,35.291,,87.29885057,37.9362797,,79.0789227,,,50.63228854,98.79759519,5.73,,3.125,3.1511254,104,100.9,,2.32129,2.28326,,,,,,19.9,25.45580325,59.80901496,66.60850035,75.50562548,59.39363435,57.47885915,60.39267121,61.00842911,79.61345702,49.56705919,47.0270151,30.89667835,73.9766316,84.92706871,61.13616554,62.65185504,77.93804109,84.78354272,,,,,,,,,,,,,,,,,,
1995M05,6.055,,,41.5313,,87.47126437,39.52186004,,79.64131725,,,51.07513654,98.99799599,5.74,,3.11864407,3.07889673,104.3,101.8,,2.3308,2.23002,,,,,,19.74,25.32743529,58.98304527,66.59409315,74.96878499,59.56986546,56.86119298,62.8598047,60.15550825,79.40152958,42.98392403,45.19018583,30.58247192,73.99241215,83.78647926,61.23968675,64.90775656,76.78877539,83.66959836,,,,,,,,,,,,,,,,,,
1995M06,6.172,,,38.0563,,87.64367816,40.77618272,,80.3349372,,,51.83781922,98.89779559,5.76,,3.04259635,3.00511509,104.5,101.4,,2.18105,2.09194,,,,,,18.45,24.27366432,59.02967023,66.42389144,70.32309423,61.79216734,57.88744777,68.15746306,61.16767954,75.69429074,33.10922128,46.80769608,30.5492945,75.08616968,80.96634968,61.23968675,69.1448433,80.32960833,86.76388824,,,,,,,,,,,,,,,,,,
1995M07,5.875,,,40.1868,,87.64367816,41.60744632,,82.42829469,,,52.71367416,98.39679359,5.77,,2.83018868,2.99936184,104.8,101.1,,1.98649,2.03961,,,,,,17.33,22.71184469,60.30642984,67.54489585,67.18053832,65.25717073,60.2887451,73.42766266,64.39812453,73.28834116,33.42935612,48.51247387,30.26798701,79.52227401,87.40559937,64.56384769,74.0135177,83.96209046,84.10279895,,,,,,,,,,,,,,,,,,
1995M08,5.954,,,39.3391,,87.87356322,42.29759118,,82.99693807,,,53.29921764,98.49699399,5.81,,2.61744966,2.99172502,104.3,100.8,,1.97344,2.16868,,,,,,18.02,23.26950438,59.75922308,66.55995514,70.05134385,63.81154689,58.48079098,72.03407029,63.38208443,71.46208284,33.42935612,48.80087046,30.307745,78.04801809,87.07668747,64.33761997,72.64226758,79.94609576,80.32776529,,,,,,,,,,,,,,,,,,
1995M09,5.969,,,28.7152,,88.04597701,43.1725273,,84.09673186,,,54.28824485,99.09819639,5.89,,2.54521098,2.98412698,104.4,100.8,,1.92872,2.149,,,,,,18.23,23.74431418,58.72090695,66.1918562,64.80952532,64.39972249,59.01153312,75.20874458,61.70466267,71.24885113,33.42935612,46.27018764,30.30718208,78.25739342,88.4255304,64.27996141,75.9088673,76.28323143,72.3444974,,,,,,,,,,,,,,,,,,
1995M10,5.883,,,32.3317,,88.33333333,44.06083257,,84.47791039,,,55.90710033,98.79759519,5.96,,2.74431058,3.10519645,104.5,100.4,,2.02167,2.15759,,,,,,17.43,23.15474257,58.9206774,67.31864126,63.22360897,66.29737281,61.19569048,80.2244865,60.4030606,71.88212866,33.5712193,44.57537969,30.2256087,80.36770796,88.8107285,64.80648343,80.17270722,79.94507917,73.27278437,,,,,,,,,,,,,,,,,,
1995M11,5.672,,,35.4147,,88.27586207,45.14729825,,84.84659126,,,57.23072381,98.49699399,6,,2.6034713,3.03413401,104.5,100.6,,1.82437,2.03665,,,,,,17.99,24.10343223,59.53788068,67.78499885,63.49447217,66.70190776,62.16984028,78.63324007,61.86468497,72.59809369,34.17839368,45.50308065,30.3089571,79.82393323,87.22597505,64.80648343,80.45858653,78.98752036,74.13918553,,,,,,,,,,,,,,,,,,
1995M12,5.42578,,,34.8619,,88.2183908,46.61820104,,84.94657252,,,57.89007528,98.49699399,5.93,,2.53164557,3.03221731,104.4,101,0.395,1.95301,2.14476,,,,,,19.03,26.15729989,59.02955097,67.1900576,56.22533446,67.01053221,63.36395997,80.27331171,59.80320375,73.20158904,34.28053517,45.10307963,30.30544352,77.99957849,81.22559049,64.42581738,82.71756623,75.57615343,76.18141685,,,,,,,,,,,,,,,,,,
1996M01,5.125,,,32.1978,,88.73563218,48.29409738,,86.25882647,,,58.62323476,98.39679359,6.1,,2.79069767,2.95597484,104.9,101.2,0.395,1.97443,2.00648,,,,,,18.85,26.3893024,58.3780134,67.30692167,56.57106558,67.39142877,62.33594741,83.39454239,59.55725369,72.56059437,34.28053517,42.80172033,31.34850637,76.99001666,79.83587468,64.3299644,83.32282177,70.75167297,77.5429044,,,,,,,,,,,,,,,,,,
1996M02,5.3125,,,24.8324,,89.02298851,49.42126467,,86.46503781,,,59.22353983,98.19639279,6.17,,2.71703115,2.88582183,104.7,101,0.395,1.95406,1.97343,,,,,,19.09,28.21123387,59.17515792,68.59885182,60.11496081,68.65609068,60.92141839,86.54593021,62.63888427,72.77369105,34.65505395,42.63211633,31.87973538,77.4600715,79.92259526,64.16787049,85.72874709,68.62902731,79.27570673,,,,,,,,,,,,,,,,,,
1996M03,5.72266,,,33.7327,,89.48275862,50.50921579,,86.88995813,,,59.55321557,98.39679359,6.18,,2.84391534,2.81425891,104.6,101.6,0.395,2.07395,1.95776,,,,,,21.33,28.07241724,59.27556209,68.54610678,58.71896892,68.64766932,60.07278718,90.04957639,60.5569079,73.29627542,34.90473314,43.02965907,31.19371164,78.58428019,82.90957038,62.95740045,86.87588637,68.17056993,79.89456471,,,,,,,,,,,,,,,,,,
1996M04,5.8125,,,28.5318,,89.82758621,51.94506173,,87.21489721,,,60.00590464,98.99799599,6.14,,2.83267457,2.61845387,105.2,102.5,0.395,2.11048,1.86159,,,,,,23.5,28.7205983,61.40425866,71.33776876,61.33742462,72.23263369,64.83510613,94.23610913,62.04844421,74.24863022,44.97979218,42.89670085,30.86949048,80.77672512,80.80260111,62.69337929,95.32510192,73.55675439,74.13918553,,,,,,,,,,,,,,,,,,
1996M05,6,,,28.1823,,90,52.89189414,,87.86477535,,,61.00969345,99.19839679,6.09,,2.82708744,2.6757934, ,101.8,0.395,2.12959,1.86379,,,,,,21.17,26.82653746,62.17673838,72.29497827,63.4343885,73.07010906,65.08935021,98.17450958,60.84642851,74.91719712,46.28210805,43.23018686,30.75267857,82.36252957,83.11763345,61.04091198,99.95018456,73.36821674,70.48792347,,,,,,,,,,,,,,,,,,
1996M06,6.125,,,23.4662,,90.05747126,53.75316403,,89.22077111,,,61.84126359,98.89779559,6.13,,2.82152231,2.6691496,105.4,100.7,0.395,2.02839,1.85412,,,,,,20.42,26.56507041,59.85739237,70.64814885,61.87190885,70.95092526,62.31709653,93.40468266,61.98563651,74.37509287,46.72189824,39.21842125,30.11960864,80.46296277,83.47277498,61.14314939,94.3382478,68.85370557,75.31501569,,,,,,,,,,,,,,,,,,
1996M07,6.21875,,,32.6365,,90.22988506,54.51728482,,90.65800162,,,62.564582,98.79759519,6.1,,2.88335518,2.66418835,104.9,100.6,0.395,2.1179,1.88474,,,,,,21.3,27.69519792,58.79112571,69.61777554,60.50872316,69.95957119,61.13741035,91.56497106,62.0099378,73.41914887,48.45360953,37.76093352,29.91777796,80.23872744,86.1456578,61.25167531,91.06330539,66.06842835,79.27570673,,,,,,,,,,,,,,,,,,
1996M08,6.09766,,,32.2181,,90.40229885,55.24189236,,91.98900206,,,63.16488707,98.69739479,6.07,,2.81229562,2.59579728,104.7,100.7,0.395,1.99368,1.72892,,,,,,21.9,28.0274864,58.46556445,69.0194036,61.16529137,68.96053643,63.02445348,85.81022954,61.51859888,73.15609885,48.9158951,37.90542957,30.2430589,79.85981001,88.84120843,60.68929283,85.83425938,69.09961439,76.55273164,,,,,,,,,,,,,,,,,,
1996M09,5.98828,,,32.8707,,90.68965517,56.12514706,,91.42035868,,,63.74058948,99.09819639,6.05,,3.00457218,2.65104809,103.9,101.8,0.395,2.212,1.90183,,,,,,23.97,29.71096002,57.03169644,67.31111386,58.92332736,66.53898653,65.20767109,74.82868452,60.78707877,73.45208448,48.27903123,36.94388343,29.86418142,76.8580678,88.65220991,60.05011475,75.28761227,71.47007439,73.76787075,,,,,,,,,,,,,,,,,,
1996M10,5.75,,,38.2722,,90.97701149,56.82569014,,91.47034931,,,64.56723909,99.29859719,6.06,,3.06188925,2.51997541,103.6,102.4,0.395,2.25618,1.89588,,,,,,24.88,31.91355752,55.31581932,65.18849236,59.66102982,63.12366927,61.59281866,69.90593466,58.9987141,73.01572805,47.02630505,36.00959675,29.61666586,74.12840629,85.89835333,61.04091198,71.12894973,69.07583517,68.81700694,,,,,,,,,,,,,,,,,,
1996M11,5.6875,,,31.5428,,91.14942529,57.68666294,,90.9391989,,,65.22659056,98.99799599,6.01,,3.25309044,2.57668712,103.2,102.2,0.395,2.44068,1.964,,,,,,23.71,31.40985726,56.01789193,64.90432788,58.45926276,62.83133967,62.16714274,67.58751231,59.40012739,73.21798552,47.07997191,38.80787962,29.31897522,72.53318516,84.85309803,59.89067627,67.4385869,70.01142951,66.34157503,,,,,,,,,,,,,,,,,,
1996M12,5.78906,,,36.9343,,91.14942529,59.5336843,,91.20164969,,,65.93022684,99.09819639,6,,3.37881741,2.63641937,103.2,102.5,0.395,2.36266,1.86139,,,,,,25.23,33.75002056,55.93949765,64.46588615,56.5143125,63.21154883,63.02539162,67.77369831,59.32704916,71.55661078,47.34830622,39.4285238,28.7274674,71.36534496,81.00230875,60.17926228,67.57742864,70.16698659,66.46534663,,,,,,,,,,,,,,,,,,
1997M01,5.9375,,,31.8386,,91.43678161,61.0645997,,92.71386615,,,67.28829405,98.99799599,6.06,,3.03813833,2.50458155,103.3,102.2,0.395,2.26764,1.85397,,,,,,25.13,32.62064932,57.91128695,66.50465529,59.50200236,65.38003769,64.19478539,70.15422887,62.6180137,72.7977085,47.17114743,41.50688447,27.77503217,70.86224751,78.75070239,60.33647484,68.09151953,70.75777979,66.15591764,,,,,,,,,,,,,,,,,,
1997M02,5.96875,,,26.9514,,91.72413793,62.09075569,,93.18252828,,,67.71145992,98.79759519,6.1,,3.03225806,2.5,103.5,101.2,0.395,2.32199,1.92992,,,,,,22.18,28.16875617,58.91951732,68.02098401,66.51753407,66.2499064,65.06588004,69.9147757,64.49036681,73.08840862,45.24173649,41.80655376,27.52269034,70.98124018,78.69518687,59.45083134,68.39172089,71.49264276,66.89854721,,,,,,,,,,,,,,,,,,
1997M03,6.27344,,,26.3055,,91.95402299,62.86349214,,93.35749547,,,68.44953993,98.89779559,6,,2.76527331,2.43309002,103.6,100,0.395,2.12117,1.93872,,,,,,20.97,26.53759501,60.4060111,69.95183506,74.09344611,67.52328271,67.01269683,70.28907039,65.69156769,73.7462259,43.47073002,42.75151726,27.99967469,72.77837411,82.44389251,59.25146982,70.60720886,70.31972003,68.75512114,,,,,,,,,,,,,,,,,,
1997M04,6.3125,,,28.6927,,92.06896552,63.5426446,,93.41373492,,,69.36475914,100.9018036,6,,2.43433696,2.61239368,103.6,98.8,0.395,1.91609,1.99828,,,,,,19.7,25.16907541,59.61737795,69.49218516,77.41831962,66.45633524,67.51644346,69.15233042,62.62139579,72.8376832,41.41904721,41.43156846,27.1195898,73.37943115,83.50514616,59.11346788,70.78857172,71.10651113,69.93095129,,,,,,,,,,,,,,,,,,
1997M05,6.25781,,,30.217,,92.01149425,64.1225683,,93.20127476,,,69.71903754,101.1022044,5.98,,2.23785166,2.54545455,103.4,98.8,0.395,1.6925,1.89574,,,,,,20.82,27.03120809,60.14146482,69.72505553,91.52902772,63.67242178,64.88778336,67.97064085,58.18298675,73.34339613,37.85551381,43.01689392,27.09141829,72.77280207,83.49298748,58.84969589,68.76194115,71.64676747,68.94077853,,,,,,,,,,,,,,,,,,
1997M06,6.125,,,41.4845,,92.12643678,64.69149961,,93.5637068,,,70.26521675,101.1022044,5.93,,2.23356733,2.41837969,103.2,98.8,0.395,1.82525,1.96821,,,,,,19.26,25.38254044,58.57839142,67.49530354,84.17350513,61.3095343,61.62737684,63.55997378,58.85440817,74.04346681,37.1936225,42.71876982,26.99076888,70.2265727,80.04001634,58.60584004,65.15899688,68.96236673,70.73546666,,,,,,,,,,,,,,,,,,
1997M07,5.9375,,,39.1295,,92.24137931,65.25508324,,94.29481972,,,70.87044236,100.7014028,5.96,,2.1656051,2.41400121,103.2,98.5,0.395,1.66983,1.84461,,,,,,19.66,25.77537112,56.88472553,65.00162963,77.74667216,59.98576494,60.11710047,60.59364168,59.262764,70.7073742,37.66392755,42.42014529,25.54030426,68.39942951,79.13311207,58.08366363,62.43439522,65.52835362,69.43586491,,,,,,,,,,,,,,,,,,
1997M08,6.03125,,,33.2157,,92.4137931,65.83530404,,93.66993689,,,71.6577277,100.8016032,6.08,,2.29007634,2.28915663,103.2,98.4,0.395,1.65598,1.71796,,,,,,19.95,26.61374484,56.46183782,64.1289466,77.23479874,60.04434528,58.74025547,61.55802517,60.38989898,67.38866148,35.96610844,43.06443508,25.66946848,69.81111228,80.13433001,57.78695237,65.65820043,65.39651908,72.4063832,,,,,,,,,,,,,,,,,,
1997M09,6,,,33.2497,,92.64367816,66.65527814,,93.35124664,,,71.37233676,101.503006,6.11,,2.21940393,2.22222222,102.9,98.4,0.395,1.61459,1.62091,,,,,,19.8,27.08251037,55.38387,63.57847869,78.27504932,60.304337,60.42215755,60.67566583,59.81322646,64.06027797,33.93392324,41.01297036,25.81547506,69.95781002,79.72277909,59.04505214,65.1086146,67.96456328,70.11660869,,,,,,,,,,,,,,,,,,
1997M10,5.91797,,,34.0428,,92.87356322,67.18796421,,93.05755171,,,71.4953501,101.8036072,6.15,,2.08596713,2.27817746,102.5,98.6,0.395,1.43884,1.53457,,,,,,21.33,28.77784967,54.27201551,62.38454474,74.25971776,60.62225971,61.99726706,62.38247223,57.22005967,60.62782005,33.86483015,39.95107902,26.22695051,69.7502343,75.46164947,60.78241679,65.55985746,72.78153923,70.61169507,,,,,,,,,,,,,,,,,,
1997M11,6.01172,,,38.7004,,92.81609195,67.93960712,,92.9450728,,,72.69596024,101.1022044,6.22,,1.89035917,2.15311005,102.5,98.1,0.395,1.26301,1.43188,,,,,,20.19,27.58433116,53.97869924,62.43167376,72.8873172,61.57102818,64.72499879,60.67115835,58.23619399,59.20616276,34.60031998,38.84278254,25.00857451,70.30818499,75.50067272,61.01254399,64.15745233,76.70513522,74.33722008,,,,,,,,,,,,,,,,,,
1997M12,5.96875,,,44.1689,,92.70114943,68.8914901,,92.95757046,,,73.31594745,100.9018036,6.19,,1.69704588,2.27001195,102,97.2,0.395,1.12499,1.45092,,,,,,18.33,24.43091841,52.84070395,61.58897254,77.60525206,60.56761425,63.18790772,60.18700868,57.46487338,55.92644086,34.68792045,36.96006623,24.56786703,68.03854534,69.47470488,61.0490013,63.41552772,75.55491705,76.30518845,,,,,,,,,,,,,,,,,,
1998M01,5.65625,,,35.3083,,92.87356322,70.39031955,,94.10735487,,,74.48211386,100.8016032,6.26,,1.63111669,2.26460072,101.3,95.9,0.395,1.04386,1.49901,,,,,,16.72,21.88946125,51.59085791,60.18781678,77.59156976,60.05594124,62.14372066,60.71521198,56.71253411,51.65872414,34.15125182,35.93957543,24.65517941,67.37008035,67.28119933,60.91099936,62.74223227,79.26237256,71.47809623,,,,,,,,,,,,,,,,,,
1998M02,5.79297,,,32.7618,,93.04597701,71.62265743,,94.35105918,,,75.23495547,100.7014028,6.22,,1.44020038,2.26055919,101,95,0.395,0.78024,1.37736,,,,,,16.06,21.16119424,52.13088403,61.34247127,77.55086036,59.94903743,62.321418,61.22691125,55.671285,56.48623698,32.89902502,35.4225476,26.07704951,67.61254669,68.34289064,59.69866251,62.69628447,81.87627349,66.34157503,,,,,,,,,,,,,,,,,,
1998M03,5.89063,,,40.186,,93.2183908,72.46164541,,94.76348185,,,76.02716134,101.1022044,6.27,,1.3767209,2.25653207,100.7,94.1,0.395,0.69057,1.24277,,,,,,15.12,20.04634925,51.30227777,59.93408881,72.87823715,59.076063,60.41856018,61.24079964,55.35048017,55.43685329,33.90080646,35.57519049,25.47507853,67.40382135,67.84660775,57.80738535,63.18080407,84.68154714,60.89562484,,,,,,,,,,,,,,,,,,
1998M04,5.99219,,,42.1648,,93.3908046,73.13960951,,95.92576392,,,76.63730748,101.3026052,6.29,,1.438399,2.13143872,100.3,93.9,0.395,0.71545,1.23127,,,,,,15.35,20.61086645,51.65626073,60.27683832,72.16898165,60.20482371,59.58365021,59.62160635,61.54993257,54.40486324,36.18713111,35.73286345,26.38175774,66.84762711,67.83289987,57.61732943,60.8272526,86.00566313,59.96733788,,,,,,,,,,,,,,,,,,
1998M05,5.875,,,40.5814,,93.56321839,73.72220704,,96.43191902,,,77.21793042,101.6032064,6.28,,1.68855535,2.18676123,100.4,93.7,0.395,0.90146,1.2563,,,,,,14.91,20.73654294,50.28579561,58.78781274,69.76450937,59.46000403,59.62315201,59.7025528,59.02582561,51.57322933,35.62138045,34.51419957,25.0278212,66.43298207,66.24789573,56.46603826,60.18980964,89.96952623,57.12059119,,,,,,,,,,,,,,,,,,
1998M06,5.84375,,,33.9145,,93.67816092,74.59357806,,96.51940261,,,77.83791763,101.2024048,6.31,,1.62297129,2.24321133,99.9,93.1,0.395,0.68664,0.98,,,,,,13.72,19.1015381,48.35184274,56.52231967,65.03692005,57.42047105,56.06018443,58.77020564,57.98835126,50.01068293,34.74266818,33.1403955,24.23588814,64.24296665,66.17237342,55.56781263,59.00795639,82.75762715,50.12749606,,,,,,,,,,,,,,,,,,
1998M07,5.82422,,,39.1614,,93.79310345,75.31283794,,96.95057177,,,79.16154111,100.6012024,6.35,,1.74563591,2.23924573,99.5,92.3,0.395,0.87559,1.19668,,,,,,14.17,19.27475854,47.81942424,55.73922924,63.32716047,56.84283671,56.39977541,57.52975946,56.80396107,49.19961809,34.39920026,33.1006146,24.49823097,64.31240704,66.66096638,55.34551276,57.51372152,83.55527933,53.46932913,,,,,,,,,,,,,,,,,,
1998M08,5.53125,,,39.6828,,93.90804598,76.0368513,,95.76954321,,,80.76071446,100.501002,6.4,,1.61691542,2.47349823,99,92,0.395,0.93393,1.43399,,,,,,13.47,18.43182733,46.84898848,54.37422401,64.0586648,54.3490145,54.69810303,53.05626623,55.05988021,49.51110964,34.18578127,32.85344268,23.66369079,62.37522519,64.18419393,55.44136574,54.08296665,83.17112306,52.47915637,,,,,,,,,,,,,,,,,,
1998M09,5.0625,,,35.0382,,94.02298851,77.27008045,,94.76973068,,,80.44580032,101.3026052,6.49,,1.42679901,2.35017626,98.5,92.2,0.395,0.63183,1.2063,,,,,,15.03,20.06626352,47.15510706,54.65558575,61.74779861,54.16303855,55.71019101,52.70237211,53.44972804,52.24599938,33.77558378,33.29164536,23.78757691,61.93031523,64.62038534,53.86781376,53.90169842,84.5568036,44.73780569,,,,,,,,,,,,,,,,,,
1998M10,4.75125,,,41.2918,,94.25287356,78.37734257,,94.83221896,,,80.69674753,102.004008,6.57,,1.48606811,2.22743259,98.4,92.3,0.395,0.72192,1.2496,,,,,,14.46,19.25151254,47.09941602,55.12712448,60.74446418,54.81907873,56.30052091,55.47898207,52.27279305,53.01922616,32.5767827,32.2844534,24.20063487,62.69803181,64.12132568,52.13704922,57.68733638,84.44213186,46.18368296,,,,,,,,,,,,,,,,,,
1998M11,5.12563,,,35.9541,,94.25287356,79.76535669,,96.93182528,,,81.75958274,101.9038076,6.57,,1.48423006,2.34192037,98.6,91.8,0.395,0.72322,1.23762,,,,,,13,17.99416736,47.59617704,55.95654951,61.01027574,56.48817464,57.45647091,54.79364122,56.74808779,52.09520374,31.64213956,32.26146074,24.06127241,62.6096588,62.71019805,52.13704922,58.17810809,84.308765,49.8887937,,,,,,,,,,,,,,,,,,
1998M12,5.09844,,,40.3988,,94.1954023,81.71160679,,96.87558583,,,82.37464941,101.503006,6.73,,1.60692213,2.45327103,98.5,91,0.395,0.84506,1.35287,,,,,,11.35,15.93187537,46.52472028,54.93011023,60.22466116,54.73269446,56.74135993,54.2813963,52.49859518,52.71756147,30.89795906,31.0605302,23.82568467,62.08901135,63.34947345,52.31720012,56.83805601,82.03809335,49.98403353,,,,,,,,,,,,,,,,,,
1999M01,5.05813,,,33.1251,,94.42528736,83.77503881,,97.05055302,,,83.85572996,101.002004,6.98,,1.66666667,2.33100233,98.5,91.3,0.395,0.93819,1.34308,,,,,,12.51,17.14179139,46.36396181,55.16205953,58.73807093,55.02385423,54.63576979,55.88880638,54.75150887,53.6795013,30.69129273,30.09960505,23.7861956,60.99173279,62.09630346,52.40149805,57.12399978,77.30714393,50.18938186,,,,,,,,,,,,,,,,,,
