;core_pce_l12;energy_l3;fao_Index_l6;ext_gdp_l12;imp_us_l3
1997-10-01;1.8958800298858103;-6.608113139215921;-9.158415841584144;-0.5487279099451916;-2.0874751491053667
1997-11-01;1.963999999999988;-3.8265849503311244;-11.65048543689321;-0.09456264695531316;-2.2840119165839057
1997-12-01;1.861394048332321;-7.590732354059981;-12.795031055900619;-0.04938707806652356;-3.339882121807458
1998-01-01;1.8539699428115508;-9.62276706160078;-14.71321695760598;-0.08011784917983257;-3.710937500000011
1998-02-01;1.9299224311975394;-14.794621723240454;-12.640801001251578;-0.11134303122000704;-4.011741682974568
1998-03-01;1.9387241260501842;-27.853185179093686;-8.972691807542265;-0.06608451259805966;-5.170731707317067
1998-04-01;1.9982796268113612;-31.981955652945782;-5.802968960863697;-0.18277415645387468;-6.164383561643838
1998-05-01;1.8957408581695256;-24.551992420964996;-3.0344827586206935;-0.32084897697594666;-6.126482213438733
1998-06-01;1.968212899648858;-23.87678268667348;-4.761904761904767;-0.33004532278930243;-5.900000000000006
1998-07-01;1.8446051886108705;-18.408296051305783;-4.936530324400568;-0.23413489337573032;-4.95951417004048
1998-08-01;1.7179642452805233;-23.02083976720081;-4.7887323943662015;-0.3005890531829322;-5.161943319838047
1998-09-01;1.6209050818983828;-24.451416774981936;-7.417582417582402;-0.297890615907347;-5.769230769230771
1998-10-01;1.5345737367918;-24.556862984145177;-8.99182561307903;-0.2600843528426306;-6.294416243654821
